code,code_name,ipoDate,outDate,type,status
sz.300604,长川科技,2017-04-17,,1,1
sz.300605,恒锋信息,2017-02-08,,1,1
sz.300606,金太阳,2017-02-08,,1,1
sz.300607,拓斯达,2017-02-09,,1,1
sz.300608,思特奇,2017-02-13,,1,1
sz.300609,汇纳科技,2017-02-15,,1,1
sz.300610,晨化股份,2017-02-13,,1,1
sz.300611,美力科技,2017-02-20,,1,1
sz.300612,宣亚国际,2017-02-15,,1,1
sz.300613,富瀚微,2017-02-20,,1,1
sz.300614,百川畅银,2021-05-25,,1,1
sz.300615,欣天科技,2017-02-15,,1,1
sz.300616,尚品宅配,2017-03-07,,1,1
sz.300617,安靠智电,2017-02-28,,1,1
sz.300618,寒锐钴业,2017-03-06,,1,1
sz.300619,金银河,2017-03-01,,1,1
sz.300620,光库科技,2017-03-10,,1,1
sz.300621,维业股份,2017-03-16,,1,1
sz.300622,博士眼镜,2017-03-15,,1,1
sz.300623,捷捷微电,2017-03-14,,1,1
sz.300624,万兴科技,2018-01-18,,1,1
sz.300625,三雄极光,2017-03-17,,1,1
sz.300626,华瑞股份,2017-03-20,,1,1
sz.300627,华测导航,2017-03-21,,1,1
sz.300628,亿联网络,2017-03-17,,1,1
sz.300629,新劲刚,2017-03-24,,1,1
sz.300630,*ST普利,2017-03-28,,1,1
sz.300631,久吾高科,2017-03-23,,1,1
sz.300632,光莆股份,2017-04-06,,1,1
sz.300633,开立医疗,2017-04-06,,1,1
sz.300634,彩讯股份,2018-03-23,,1,1
sz.300635,中达安,2017-03-31,,1,1
sz.300636,同和药业,2017-03-31,,1,1
sz.300637,扬帆新材,2017-04-12,,1,1
sz.300638,广和通,2017-04-13,,1,1
sz.300639,凯普生物,2017-04-12,,1,1
sz.300640,德艺文创,2017-04-17,,1,1
sz.300641,正丹股份,2017-04-18,,1,1
sz.300642,透景生命,2017-04-21,,1,1
sz.300643,万通智控,2017-05-05,,1,1
sz.300644,南京聚隆,2018-02-06,,1,1
sz.300645,正元智慧,2017-04-21,,1,1
sz.300647,超频三,2017-05-03,,1,1
sz.300648,星云股份,2017-04-25,,1,1
sz.300649,杭州园林,2017-05-05,,1,1
sz.300650,太龙股份,2017-05-03,,1,1
sz.300651,金陵体育,2017-05-09,,1,1
sz.300652,雷迪克,2017-05-16,,1,1
sz.300653,正海生物,2017-05-16,,1,1
sz.300654,世纪天鸿,2017-09-26,,1,1
sz.300655,晶瑞电材,2017-05-23,,1,1
sz.300656,民德电子,2017-05-19,,1,1
sz.300657,弘信电子,2017-05-23,,1,1
sz.300658,延江股份,2017-06-02,,1,1
sz.300659,中孚信息,2017-05-26,,1,1
sz.300660,江苏雷利,2017-06-02,,1,1
sz.300661,圣邦股份,2017-06-06,,1,1
sz.300662,科锐国际,2017-06-08,,1,1
sz.300663,科蓝软件,2017-06-08,,1,1
sz.300664,鹏鹞环保,2018-01-05,,1,1
sz.300665,飞鹿股份,2017-06-13,,1,1
sz.300666,江丰电子,2017-06-15,,1,1
sz.300667,必创科技,2017-06-19,,1,1
sz.300668,杰恩设计,2017-06-19,,1,1
sz.300669,沪宁股份,2017-06-29,,1,1
sz.300670,大烨智能,2017-07-03,,1,1
sz.300671,富满微,2017-07-05,,1,1
sz.300672,国科微,2017-07-12,,1,1
sz.300673,佩蒂股份,2017-07-11,,1,1
sz.300674,宇信科技,2018-11-07,,1,1
sz.300675,建科院,2017-07-19,,1,1
sz.300676,华大基因,2017-07-14,,1,1
sz.300677,英科医疗,2017-07-21,,1,1
sz.300678,中科信息,2017-07-28,,1,1
sz.300679,电连技术,2017-07-31,,1,1
sz.300680,隆盛科技,2017-07-25,,1,1
sz.300681,英搏尔,2017-07-25,,1,1
sz.300682,朗新集团,2017-08-01,,1,1
sz.300683,海特生物,2017-08-08,,1,1
sz.300684,中石科技,2017-12-27,,1,1
sz.300685,艾德生物,2017-08-02,,1,1
sz.300686,智动力,2017-08-04,,1,1
sz.300687,赛意信息,2017-08-03,,1,1
sz.300688,创业黑马,2017-08-10,,1,1
sz.300689,澄天伟业,2017-08-09,,1,1
sz.300690,双一科技,2017-08-08,,1,1
sz.300691,联合光电,2017-08-11,,1,1
sz.300692,中环环保,2017-08-21,,1,1
sz.300693,盛弘股份,2017-08-22,,1,1
sz.300694,蠡湖股份,2018-10-15,,1,1
sz.300695,兆丰股份,2017-09-08,,1,1
sz.300696,爱乐达,2017-08-22,,1,1
sz.300697,电工合金,2017-09-07,,1,1
sz.300698,万马科技,2017-08-31,,1,1
sz.300699,光威复材,2017-09-01,,1,1
sz.300700,岱勒新材,2017-09-12,,1,1
sz.300701,森霸传感,2017-09-15,,1,1
sz.300702,天宇股份,2017-09-19,,1,1
sz.300703,创源股份,2017-09-19,,1,1
sz.300705,九典制药,2017-10-10,,1,1
sz.300706,阿石创,2017-09-26,,1,1
sz.300707,威唐工业,2017-10-10,,1,1
sz.300708,聚灿光电,2017-10-16,,1,1
sz.300709,精研科技,2017-10-19,,1,1
sz.300710,万隆光电,2017-10-19,,1,1
sz.300711,广哈通信,2017-11-01,,1,1
sz.300712,永福股份,2017-10-31,,1,1
sz.300713,英可瑞,2017-11-01,,1,1
sz.300715,凯伦股份,2017-10-26,,1,1
sz.300716,泉为科技,2017-11-09,,1,1
sz.300717,华信新材,2017-11-06,,1,1
sz.300718,长盛轴承,2017-11-06,,1,1
sz.300719,安达维尔,2017-11-09,,1,1
sz.300720,海川智能,2017-11-06,,1,1
sz.300721,怡达股份,2017-11-15,,1,1
sz.300722,新余国科,2017-11-10,,1,1
sz.300723,一品红,2017-11-16,,1,1
sz.300724,捷佳伟创,2018-08-10,,1,1
sz.300725,药石科技,2017-11-10,,1,1
sz.300726,宏达电子,2017-11-21,,1,1
sz.300727,润禾材料,2017-11-27,,1,1
sz.300729,乐歌股份,2017-12-01,,1,1
sz.300730,科创信息,2017-12-05,,1,1
sz.300731,科创新源,2017-12-08,,1,1
sz.300732,设研院,2017-12-12,,1,1
sz.300733,西菱动力,2018-01-16,,1,1
sz.300735,光弘科技,2017-12-29,,1,1
sz.300736,百邦科技,2018-01-09,,1,1
sz.300737,科顺股份,2018-01-25,,1,1
sz.300738,奥飞数据,2018-01-19,,1,1
sz.300739,明阳电路,2018-02-01,,1,1
sz.300740,水羊股份,2018-02-08,,1,1
sz.300741,华宝股份,2018-03-01,,1,1
sz.300742,越博退,2018-05-08,2024-07-22,1,0
sz.300743,天地数码,2018-04-27,,1,1
sz.300745,欣锐科技,2018-05-23,,1,1
sz.300746,汉嘉设计,2018-05-25,,1,1
sz.300747,锐科激光,2018-06-25,,1,1
sz.300748,金力永磁,2018-09-21,,1,1
sz.300749,顶固集创,2018-09-25,,1,1
sz.300750,宁德时代,2018-06-11,,1,1
sz.300751,迈为股份,2018-11-09,,1,1
sz.300752,隆利科技,2018-11-30,,1,1
sz.300753,爱朋医疗,2018-12-13,,1,1
sz.300755,华致酒行,2019-01-29,,1,1
sz.300756,金马游乐,2018-12-28,,1,1
sz.300757,罗博特科,2019-01-08,,1,1
sz.300758,七彩化学,2019-02-22,,1,1
sz.300759,康龙化成,2019-01-28,,1,1
sz.300760,迈瑞医疗,2018-10-16,,1,1
sz.300761,立华股份,2019-02-18,,1,1
sz.300762,上海瀚讯,2019-03-14,,1,1
sz.300763,锦浪科技,2019-03-19,,1,1
sz.300765,新诺威,2019-03-22,,1,1
sz.300766,每日互动,2019-03-25,,1,1
sz.300767,震安科技,2019-03-29,,1,1
sz.300768,迪普科技,2019-04-12,,1,1
sz.300769,德方纳米,2019-04-15,,1,1
sz.300770,新媒股份,2019-04-19,,1,1
sz.300771,智莱科技,2019-04-22,,1,1
sz.300772,运达股份,2019-04-26,,1,1
sz.300773,拉卡拉,2019-04-25,,1,1
sz.300774,倍杰特,2021-08-04,,1,1
sz.300775,三角防务,2019-05-21,,1,1
sz.300776,帝尔激光,2019-05-17,,1,1
sz.300777,中简科技,2019-05-16,,1,1
sz.300778,新城市,2019-05-10,,1,1
sz.300779,惠城环保,2019-05-22,,1,1
sz.300780,德恩精工,2019-05-31,,1,1
sz.300781,因赛集团,2019-06-06,,1,1
sz.300782,卓胜微,2019-06-18,,1,1
sz.300783,三只松鼠,2019-07-12,,1,1
sz.300784,利安科技,2024-06-07,,1,1
sz.300785,值得买,2019-07-15,,1,1
sz.300786,国林科技,2019-07-23,,1,1
sz.300787,海能实业,2019-08-15,,1,1
sz.300788,中信出版,2019-07-05,,1,1
sz.300789,唐源电气,2019-08-28,,1,1
sz.300790,宇瞳光学,2019-09-20,,1,1
sz.300791,仙乐健康,2019-09-25,,1,1
sz.300792,壹网壹创,2019-09-27,,1,1
sz.300793,佳禾智能,2019-10-18,,1,1
sz.300795,米奥会展,2019-10-22,,1,1
sz.300796,贝斯美,2019-11-15,,1,1
sz.300797,钢研纳克,2019-11-01,,1,1
sz.300798,锦鸡股份,2019-11-22,,1,1
sz.300799,左江退,2019-10-29,2024-07-29,1,0
sz.300800,力合科技,2019-11-06,,1,1
sz.300801,泰和科技,2019-11-28,,1,1
sz.300802,矩子科技,2019-11-14,,1,1
sz.300803,指南针,2019-11-18,,1,1
sz.300804,广康生化,2023-06-27,,1,1
sz.300805,电声股份,2019-11-21,,1,1
sz.300806,斯迪克,2019-11-25,,1,1
sz.300807,天迈科技,2019-12-19,,1,1
sz.300808,久量股份,2019-11-29,,1,1
sz.300809,华辰装备,2019-12-04,,1,1
sz.300810,中科海讯,2019-12-06,,1,1
sz.300811,铂科新材,2019-12-30,,1,1
sz.300812,易天股份,2020-01-09,,1,1
sz.300813,泰林生物,2020-01-14,,1,1
sz.300814,中富电路,2021-08-12,,1,1
sz.300815,玉禾田,2020-01-23,,1,1
sz.300816,艾可蓝,2020-02-10,,1,1
sz.300817,双飞集团,2020-02-18,,1,1
sz.300818,耐普矿机,2020-02-12,,1,1
sz.300819,聚杰微纤,2020-03-12,,1,1
sz.300820,英杰电气,2020-02-13,,1,1
sz.300821,东岳硅材,2020-03-12,,1,1
sz.300822,贝仕达克,2020-03-13,,1,1
sz.300823,建科智能,2020-03-19,,1,1
sz.300824,北鼎股份,2020-06-19,,1,1
sz.300825,阿尔特,2020-03-27,,1,1
sz.300826,测绘股份,2020-04-03,,1,1
sz.300827,上能电气,2020-04-10,,1,1
sz.300828,锐新科技,2020-04-21,,1,1
sz.300829,金丹科技,2020-04-22,,1,1
sz.300830,金现代,2020-05-06,,1,1
sz.300831,派瑞股份,2020-05-07,,1,1
sz.300832,新产业,2020-05-12,,1,1
sz.300833,浩洋股份,2020-05-20,,1,1
sz.300834,星辉环材,2022-01-13,,1,1
sz.300835,龙磁科技,2020-05-25,,1,1
sz.300836,佰奥智能,2020-05-28,,1,1
sz.300837,浙矿股份,2020-06-05,,1,1
sz.300838,浙江力诺,2020-06-08,,1,1
sz.300839,博汇股份,2020-06-30,,1,1
sz.300840,酷特智能,2020-07-08,,1,1
sz.300841,康华生物,2020-06-16,,1,1
sz.300842,帝科股份,2020-06-18,,1,1
sz.300843,胜蓝股份,2020-07-02,,1,1
sz.300844,山水比德,2021-08-13,,1,1
sz.300845,捷安高科,2020-07-03,,1,1
sz.300846,首都在线,2020-07-01,,1,1
sz.300847,中船汉光,2020-07-09,,1,1
sz.300848,美瑞新材,2020-07-20,,1,1
sz.300849,锦盛新材,2020-07-10,,1,1
sz.300850,新强联,2020-07-13,,1,1
sz.300851,交大思诺,2020-07-17,,1,1
sz.300852,四会富仕,2020-07-13,,1,1
sz.300853,申昊科技,2020-07-24,,1,1
sz.300854,中兰环保,2021-09-16,,1,1
sz.300855,图南股份,2020-07-23,,1,1
sz.300856,科思股份,2020-07-22,,1,1
sz.300857,协创数据,2020-07-27,,1,1
sz.300858,科拓生物,2020-07-27,,1,1
sz.300859,西域旅游,2020-08-06,,1,1
sz.300860,锋尚文化,2020-08-24,,1,1
sz.300861,美畅股份,2020-08-24,,1,1
sz.300862,蓝盾光电,2020-08-24,,1,1
sz.300863,卡倍亿,2020-08-24,,1,1
sz.300864,南大环境,2020-08-24,,1,1
sz.300865,大宏立,2020-08-24,,1,1
sz.300866,安克创新,2020-08-24,,1,1
sz.300867,圣元环保,2020-08-24,,1,1
sz.300868,杰美特,2020-08-24,,1,1
sz.300869,康泰医学,2020-08-24,,1,1
sz.300870,欧陆通,2020-08-24,,1,1
sz.300871,回盛生物,2020-08-24,,1,1
sz.300872,天阳科技,2020-08-24,,1,1
sz.300873,海晨股份,2020-08-24,,1,1
sz.300875,捷强装备,2020-08-24,,1,1
sz.300876,蒙泰高新,2020-08-24,,1,1
sz.300877,金春股份,2020-08-24,,1,1
sz.300878,维康药业,2020-08-24,,1,1
sz.300879,大叶股份,2020-09-01,,1,1
sz.300880,迦南智能,2020-09-01,,1,1
sz.300881,盛德鑫泰,2020-09-01,,1,1
sz.300882,万胜智能,2020-09-10,,1,1
sz.300883,龙利得,2020-09-10,,1,1
sz.300884,狄耐克,2020-11-12,,1,1
sz.300885,海昌新材,2020-09-10,,1,1
sz.300886,华业香料,2020-09-16,,1,1
sz.300887,谱尼测试,2020-09-16,,1,1
sz.300888,稳健医疗,2020-09-17,,1,1
sz.300889,爱克股份,2020-09-16,,1,1
sz.300890,翔丰华,2020-09-17,,1,1
sz.300891,惠云钛业,2020-09-17,,1,1
sz.300892,品渥食品,2020-09-24,,1,1
sz.300893,松原安全,2020-09-24,,1,1
sz.300894,火星人,2020-12-31,,1,1
sz.300895,铜牛信息,2020-09-24,,1,1
sz.300896,爱美客,2020-09-28,,1,1
sz.300897,山科智能,2020-09-28,,1,1
sz.300898,熊猫乳品,2020-10-16,,1,1
sz.300899,上海凯鑫,2020-10-16,,1,1
sz.300900,广联航空,2020-10-29,,1,1
sz.300901,中胤时尚,2020-10-29,,1,1
sz.300902,国安达,2020-10-29,,1,1
sz.300903,科翔股份,2020-11-05,,1,1
sz.300904,威力传动,2023-08-09,,1,1
sz.300905,宝丽迪,2020-11-05,,1,1
sz.300906,日月明,2020-11-05,,1,1
sz.300907,康平科技,2020-11-18,,1,1
sz.300908,仲景食品,2020-11-23,,1,1
sz.300909,汇创达,2020-11-18,,1,1
sz.300910,瑞丰新材,2020-11-27,,1,1
sz.300911,亿田智能,2020-12-03,,1,1
sz.300912,凯龙高科,2020-12-07,,1,1
sz.300913,兆龙互连,2020-12-07,,1,1
sz.300915,海融科技,2020-12-02,,1,1
sz.300916,朗特智能,2020-12-02,,1,1
sz.300917,特发服务,2020-12-21,,1,1
sz.300918,南山智尚,2020-12-22,,1,1
sz.300919,中伟股份,2020-12-23,,1,1
sz.300920,润阳科技,2020-12-25,,1,1
sz.300921,南凌科技,2020-12-22,,1,1
sz.300922,天秦装备,2020-12-25,,1,1
sz.300923,研奥股份,2020-12-24,,1,1
sz.300925,法本信息,2020-12-30,,1,1
sz.300926,博俊科技,2021-01-07,,1,1
sz.300927,江天化学,2021-01-07,,1,1
sz.300928,华安鑫创,2021-01-06,,1,1
sz.300929,华骐环保,2021-01-20,,1,1
sz.300930,屹通新材,2021-01-21,,1,1
sz.300931,通用电梯,2021-01-21,,1,1
sz.300932,三友联众,2021-01-22,,1,1
sz.300933,中辰股份,2021-01-22,,1,1
sz.300935,盈建科,2021-01-20,,1,1
sz.300936,中英科技,2021-01-26,,1,1
sz.300937,药易购,2021-01-27,,1,1
sz.300938,信测标准,2021-01-27,,1,1
sz.300939,秋田微,2021-01-28,,1,1
sz.300940,南极光,2021-02-03,,1,1
sz.300941,创识科技,2021-02-09,,1,1
sz.300942,易瑞生物,2021-02-09,,1,1
sz.300943,春晖智控,2021-02-10,,1,1
sz.300945,曼卡龙,2021-02-10,,1,1
sz.300946,恒而达,2021-02-08,,1,1
sz.300947,德必集团,2021-02-10,,1,1
sz.300948,冠中生态,2021-02-25,,1,1
sz.300949,奥雅股份,2021-02-26,,1,1
sz.300950,德固特,2021-03-03,,1,1
sz.300951,博硕科技,2021-02-26,,1,1
sz.300952,恒辉安防,2021-03-11,,1,1
sz.300953,震裕科技,2021-03-18,,1,1
sz.300955,嘉亨家化,2021-03-24,,1,1
sz.300956,英力股份,2021-03-26,,1,1
sz.300957,贝泰妮,2021-03-25,,1,1
sz.300958,建工修复,2021-03-29,,1,1
sz.300959,线上线下,2021-03-22,,1,1
sz.300960,通业科技,2021-03-29,,1,1
sz.300961,深水海纳,2021-03-30,,1,1
sz.300962,中金辐照,2021-04-09,,1,1
sz.300963,中洲特材,2021-04-09,,1,1
sz.300964,本川智能,2021-08-05,,1,1
sz.300965,*ST恒宇,2021-04-02,,1,1
sz.300966,共同药业,2021-04-09,,1,1
sz.300967,晓鸣股份,2021-04-13,,1,1
sz.300968,格林精密,2021-04-15,,1,1
sz.300969,恒帅股份,2021-04-12,,1,1
sz.300970,华绿生物,2021-04-12,,1,1
sz.300971,博亚精工,2021-04-15,,1,1
sz.300972,万辰集团,2021-04-19,,1,1
sz.300973,立高食品,2021-04-15,,1,1
sz.300975,商络电子,2021-04-21,,1,1
sz.300976,达瑞电子,2021-04-19,,1,1
sz.300977,深圳瑞捷,2021-04-20,,1,1
sz.300978,东箭科技,2021-04-26,,1,1
sz.300979,华利集团,2021-04-26,,1,1
sz.300980,祥源新材,2021-04-21,,1,1
sz.300981,中红医疗,2021-04-27,,1,1
sz.300982,苏文电能,2021-04-27,,1,1
sz.300983,尤安设计,2021-04-20,,1,1
sz.300984,金沃股份,2021-06-18,,1,1
sz.300985,致远新能,2021-04-29,,1,1
sz.300986,志特新材,2021-04-30,,1,1
sz.300987,川网传媒,2021-05-11,,1,1
sz.300988,津荣天宇,2021-05-12,,1,1
sz.300989,蕾奥规划,2021-05-07,,1,1
sz.300990,同飞股份,2021-05-12,,1,1
sz.300991,创益通,2021-05-20,,1,1
sz.300992,泰福泵业,2021-05-25,,1,1
sz.300993,玉马科技,2021-05-24,,1,1
sz.300994,久祺股份,2021-08-12,,1,1
sz.300995,奇德新材,2021-05-26,,1,1
sz.300996,普联软件,2021-06-03,,1,1
sz.300997,欢乐家,2021-06-02,,1,1
sz.300998,宁波方正,2021-06-02,,1,1
sz.300999,金龙鱼,2020-10-15,,1,1
sz.301000,肇民科技,2021-05-28,,1,1
sz.301001,凯淳股份,2021-05-28,,1,1
sz.301002,崧盛股份,2021-06-07,,1,1
sz.301003,江苏博云,2021-06-01,,1,1
sz.301004,嘉益股份,2021-06-25,,1,1
sz.301005,超捷股份,2021-06-01,,1,1
sz.301006,迈拓股份,2021-06-07,,1,1
sz.301007,德迈仕,2021-06-16,,1,1
sz.301008,宏昌科技,2021-06-11,,1,1
sz.301009,可靠股份,2021-06-17,,1,1
sz.301010,晶雪节能,2021-06-18,,1,1
sz.301011,华立科技,2021-06-17,,1,1
sz.301012,扬电科技,2021-06-22,,1,1
sz.301013,利和兴,2021-06-29,,1,1
sz.301015,百洋医药,2021-06-30,,1,1
sz.301016,雷尔伟,2021-06-30,,1,1
sz.301017,漱玉平民,2021-07-05,,1,1
sz.301018,申菱环境,2021-07-07,,1,1
sz.301019,宁波色母,2021-06-28,,1,1
sz.301020,密封科技,2021-07-06,,1,1
sz.301021,英诺激光,2021-07-06,,1,1
sz.301022,海泰科,2021-07-02,,1,1
sz.301023,江南奕帆,2021-07-07,,1,1
sz.301024,霍普股份,2021-07-28,,1,1
sz.301025,读客文化,2021-07-19,,1,1
sz.301026,浩通科技,2021-07-16,,1,1
sz.301027,华蓝集团,2021-07-15,,1,1
sz.301028,东亚机械,2021-07-20,,1,1
sz.301029,怡合达,2021-07-23,,1,1
sz.301030,仕净科技,2021-07-22,,1,1
sz.301031,中熔电气,2021-07-15,,1,1
sz.301032,新柴股份,2021-07-22,,1,1
sz.301033,迈普医学,2021-07-26,,1,1
sz.301035,润丰股份,2021-07-28,,1,1
sz.301036,双乐股份,2021-07-29,,1,1
sz.301037,保立佳,2021-07-30,,1,1
sz.301038,深水规院,2021-08-04,,1,1
sz.301039,中集车辆,2021-07-08,,1,1
sz.301040,中环海陆,2021-08-03,,1,1
sz.301041,金百泽,2021-08-11,,1,1
sz.301042,安联锐视,2021-08-05,,1,1
sz.301043,绿岛风,2021-08-11,,1,1
sz.301045,天禄科技,2021-08-13,,1,1
sz.301046,能辉科技,2021-08-17,,1,1
sz.301047,义翘神州,2021-08-16,,1,1
sz.301048,金鹰重工,2021-08-18,,1,1
sz.301049,超越科技,2021-08-24,,1,1
sz.301050,雷电微力,2021-08-24,,1,1
sz.301051,信濠光电,2021-08-27,,1,1
sz.301052,果麦文化,2021-08-30,,1,1
sz.301053,远信工业,2021-09-01,,1,1
sz.301055,张小泉,2021-09-06,,1,1
sz.301056,森赫股份,2021-09-07,,1,1
sz.301057,汇隆新材,2021-09-09,,1,1
sz.301058,中粮科工,2021-09-09,,1,1
sz.301059,金三江,2021-09-13,,1,1
sz.301060,兰卫医学,2021-09-13,,1,1
sz.301061,匠心家居,2021-09-13,,1,1
sz.301062,上海艾录,2021-09-14,,1,1
sz.301063,海锅股份,2021-09-24,,1,1
sz.301065,本立科技,2021-09-14,,1,1
sz.301066,万事利,2021-09-22,,1,1
sz.301067,显盈科技,2021-09-22,,1,1
sz.301068,大地海洋,2021-09-28,,1,1
sz.301069,凯盛新材,2021-09-27,,1,1
sz.301070,开勒股份,2021-09-23,,1,1
sz.301071,力量钻石,2021-09-24,,1,1
sz.301072,中捷精工,2021-09-29,,1,1
sz.301073,君亭酒店,2021-09-30,,1,1
sz.301075,多瑞医药,2021-09-29,,1,1
sz.301076,新瀚新材,2021-10-11,,1,1
sz.301077,星华新材,2021-09-30,,1,1
sz.301078,孩子王,2021-10-14,,1,1
sz.301079,邵阳液压,2021-10-19,,1,1
sz.301080,百普赛斯,2021-10-18,,1,1
sz.301081,严牌股份,2021-10-20,,1,1
sz.301082,久盛电气,2021-10-27,,1,1
sz.301083,百胜智能,2021-10-21,,1,1
sz.301085,亚康股份,2021-10-18,,1,1
sz.301086,鸿富瀚,2021-10-20,,1,1
sz.301087,可孚医疗,2021-10-25,,1,1
sz.301088,戎美股份,2021-10-28,,1,1
sz.301089,拓新药业,2021-10-27,,1,1
sz.301090,华润材料,2021-10-26,,1,1
sz.301091,深城交,2021-10-29,,1,1
sz.301092,争光股份,2021-11-02,,1,1
sz.301093,华兰股份,2021-11-01,,1,1
sz.301095,广立微,2022-08-05,,1,1
sz.301096,百诚医药,2021-12-20,,1,1
sz.301097,天益医疗,2022-04-07,,1,1
sz.301098,金埔园林,2021-11-12,,1,1
sz.301099,雅创电子,2021-11-22,,1,1
sz.301100,风光股份,2021-12-17,,1,1
sz.301101,明月镜片,2021-12-16,,1,1
sz.301102,兆讯传媒,2022-03-28,,1,1
sz.301103,何氏眼科,2022-03-22,,1,1
sz.301105,鸿铭股份,2022-12-30,,1,1
sz.301106,骏成科技,2022-01-28,,1,1
sz.301107,瑜欣电子,2022-05-24,,1,1
sz.301108,洁雅股份,2021-12-03,,1,1
sz.301109,军信股份,2022-04-13,,1,1
sz.301110,青木科技,2022-03-11,,1,1
sz.301111,粤万年青,2021-12-07,,1,1
sz.301112,信邦智能,2022-06-29,,1,1
sz.301113,雅艺科技,2021-12-22,,1,1
sz.301115,建科股份,2022-08-31,,1,1
sz.301116,益客食品,2022-01-18,,1,1
sz.301117,佳缘科技,2022-01-17,,1,1
sz.301118,恒光股份,2021-11-18,,1,1
sz.301119,正强股份,2021-11-22,,1,1
sz.301120,新特电气,2022-04-19,,1,1
sz.301121,紫建电子,2022-08-08,,1,1
sz.301122,采纳股份,2022-01-26,,1,1
sz.301123,奕东电子,2022-01-25,,1,1
sz.301125,腾亚精工,2022-06-08,,1,1
sz.301126,达嘉维康,2021-12-07,,1,1
sz.301127,天源环保,2021-12-30,,1,1
sz.301128,强瑞技术,2021-11-10,,1,1
sz.301129,瑞纳智能,2021-11-02,,1,1
sz.301130,西点药业,2022-02-23,,1,1
sz.301131,聚赛龙,2022-03-14,,1,1
sz.301132,满坤科技,2022-08-10,,1,1
sz.301133,金钟股份,2021-11-26,,1,1
sz.301135,瑞德智能,2022-04-12,,1,1
sz.301136,招标股份,2022-01-11,,1,1
sz.301137,哈焊华通,2022-03-22,,1,1
sz.301138,华研精机,2021-12-15,,1,1
sz.301139,元道通信,2022-07-08,,1,1
sz.301141,中科磁业,2023-04-03,,1,1
sz.301148,嘉戎技术,2022-04-21,,1,1
sz.301149,隆华新材,2021-11-10,,1,1
sz.301150,中一科技,2022-04-21,,1,1
sz.301151,冠龙节能,2022-04-11,,1,1
sz.301152,天力锂能,2022-08-29,,1,1
sz.301153,中科江南,2022-05-18,,1,1
sz.301155,海力风电,2021-11-24,,1,1
sz.301156,美农生物,2022-06-17,,1,1
sz.301157,华塑科技,2023-03-09,,1,1
sz.301158,德石股份,2022-01-17,,1,1
sz.301159,三维天地,2022-01-07,,1,1
sz.301160,翔楼新材,2022-06-06,,1,1
sz.301161,唯万密封,2022-09-14,,1,1
sz.301162,国能日新,2022-04-29,,1,1
sz.301163,宏德股份,2022-04-19,,1,1
sz.301165,锐捷网络,2022-11-21,,1,1
sz.301166,优宁维,2021-12-28,,1,1
sz.301167,建研设计,2021-12-06,,1,1
sz.301168,通灵股份,2021-12-10,,1,1
sz.301169,零点有数,2021-11-03,,1,1
sz.301170,锡南科技,2023-06-27,,1,1
sz.301171,易点天下,2022-08-19,,1,1
sz.301172,君逸数码,2023-07-26,,1,1
sz.301173,毓恬冠佳,2025-03-03,,1,1
sz.301175,中科环保,2022-07-08,,1,1
sz.301176,逸豪新材,2022-09-28,,1,1
sz.301177,迪阿股份,2021-12-15,,1,1
sz.301178,天亿马,2021-11-12,,1,1
sz.301179,泽宇智能,2021-12-08,,1,1
sz.301180,万祥科技,2021-11-16,,1,1
sz.301181,标榜股份,2022-02-21,,1,1
sz.301182,凯旺科技,2021-12-23,,1,1
sz.301183,东田微,2022-05-24,,1,1
sz.301185,鸥玛软件,2021-11-19,,1,1
sz.301186,超达装备,2021-12-23,,1,1
sz.301187,欧圣电气,2022-04-22,,1,1
sz.301188,力诺药包,2021-11-11,,1,1
sz.301189,奥尼电子,2021-12-28,,1,1
sz.301190,善水科技,2021-12-24,,1,1
sz.301191,菲菱科思,2022-05-26,,1,1
sz.301192,泰祥股份,2022-08-11,,1,1
sz.301193,家联科技,2021-12-09,,1,1
sz.301195,北路智控,2022-08-01,,1,1
sz.301196,唯科科技,2022-01-11,,1,1
sz.301197,工大科雅,2022-08-08,,1,1
sz.301198,喜悦智行,2021-12-02,,1,1
sz.301199,迈赫股份,2021-12-07,,1,1
sz.301200,大族数控,2022-02-28,,1,1
sz.301201,诚达药业,2022-01-20,,1,1
sz.301202,朗威股份,2023-07-05,,1,1
sz.301203,国泰环保,2023-04-04,,1,1
sz.301205,联特科技,2022-09-13,,1,1
sz.301206,三元生物,2022-02-10,,1,1
sz.301207,华兰疫苗,2022-02-18,,1,1
sz.301208,中亦科技,2022-07-07,,1,1
sz.301209,联合化学,2022-08-25,,1,1
sz.301210,金杨股份,2023-06-30,,1,1
sz.301211,亨迪药业,2021-12-22,,1,1
sz.301212,联盛化学,2022-04-19,,1,1
sz.301213,观想科技,2021-12-06,,1,1
sz.301215,中汽股份,2022-03-08,,1,1
sz.301216,万凯新材,2022-03-29,,1,1
sz.301217,铜冠铜箔,2022-01-27,,1,1
sz.301218,华是科技,2022-03-07,,1,1
sz.301219,腾远钴业,2022-03-17,,1,1
sz.301220,亚香股份,2022-06-22,,1,1
sz.301221,光庭信息,2021-12-22,,1,1
sz.301222,浙江恒威,2022-03-09,,1,1
sz.301223,中荣股份,2022-10-26,,1,1
sz.301225,恒勃股份,2023-06-16,,1,1
sz.301226,祥明智能,2022-03-25,,1,1
sz.301227,森鹰窗业,2022-09-26,,1,1
sz.301228,实朴检测,2022-01-28,,1,1
